iter	Passed	Remaining
710	20520	8340
711	20550	8312
712	20580	8284
713	20610	8255
714	20620	8219
715	20649	8190
716	20678	8161
717	20706	8132
718	20735	8103
719	20747	8068
720	20774	8038
721	20802	8010
722	20832	7981
723	20861	7952
724	20889	7923
725	20917	7894
726	20950	7867
727	20988	7841
728	21018	7813
729	21048	7784
730	21080	7757
731	21110	7728
732	21140	7700
733	21168	7671
734	21195	7642
735	21224	7612
736	21254	7584
737	21284	7556
738	21315	7528
739	21344	7499
740	21373	7470
741	21403	7442
742	21432	7413
743	21461	7384
744	21496	7357
745	21528	7330
746	21558	7301
747	21594	7275
748	21632	7249
749	21663	7221
750	21710	7198
751	21750	7173
752	21779	7144
753	21807	7114
754	21834	7085
755	21861	7055
756	21885	7025
757	21913	6996
758	21942	6967
759	21971	6938
760	21999	6909
761	22029	6880
762	22045	6847
763	22075	6819
764	22105	6790
765	22132	6761
766	22161	6732
767	22187	6702
768	22218	6674
769	22245	6644
770	22271	6614
771	22299	6585
772	22326	6556
773	22353	6527
774	22392	6501
775	22420	6472
776	22450	6443
777	22478	6414
778	22506	6385
779	22531	6355
780	22560	6326
781	22594	6298
782	22615	6267
783	22647	6239
784	22676	6210
785	22706	6182
786	22735	6153
787	22763	6124
788	22792	6095
789	22823	6067
790	22850	6037
791	22876	6008
792	22905	5979
793	22935	5950
794	22962	5921
795	22991	5892
796	23017	5862
797	23045	5833
798	23075	5804
799	23105	5776
800	23132	5747
801	23160	5717
802	23188	5688
803	23216	5659
804	23245	5630
805	23256	5597
806	23283	5568
807	23310	5539
808	23339	5510
809	23369	5481
810	23396	5452
811	23424	5423
812	23453	5394
813	23480	5365
814	23508	5336
815	23537	5307
816	23563	5278
817	23591	5248
818	23619	5220
819	23648	5191
820	23686	5164
821	23725	5137
822	23739	5105
823	23808	5085
824	23836	5056
825	23862	5026
826	23889	4997
827	23916	4968
828	23941	4938
829	23973	4910
830	24007	4882
831	24042	4854
832	24075	4826
833	24127	4802
834	24154	4772
835	24180	4743
836	24207	4714
837	24235	4685
838	24266	4656
839	24292	4627
840	24319	4597
841	24346	4568
842	24372	4539
843	24400	4510
844	24427	4480
845	24455	4451
846	24482	4422
847	24508	4392
848	24534	4363
849	24560	4334
850	24585	4304
851	24611	4275
852	24636	4245
853	24664	4216
854	24687	4186
855	24714	4157
856	24740	4128
857	24775	4100
858	24801	4071
859	24828	4041
860	24856	4012
861	24883	3983
862	24909	3954
863	24934	3924
864	24955	3894
865	24981	3865
866	25024	3838
867	25070	3812
868	25096	3783
869	25121	3753
870	25147	3724
871	25172	3695
872	25198	3665
873	25224	3636
874	25249	3607
875	25279	3578
876	25304	3549
877	25329	3519
878	25355	3490
879	25380	3460
880	25407	3431
881	25432	3402
882	25459	3373
883	25484	3344
884	25510	3314
885	25535	3285
886	25561	3256
887	25586	3227
888	25611	3197
889	25638	3168
890	25665	3139
891	25702	3111
892	25747	3085
893	25794	3058
894	25826	3029
895	25853	3000
896	25879	2971
897	25908	2942
898	25957	2916
899	25991	2887
900	26026	2859
901	26064	2831
902	26101	2803
903	26131	2775
904	26159	2746
905	26188	2717
906	26216	2688
907	26244	2659
908	26271	2630
909	26295	2600
910	26321	2571
911	26354	2542
912	26385	2514
913	26410	2485
914	26436	2455
915	26462	2426
916	26488	2397
917	26514	2368
918	26540	2339
919	26566	2310
920	26592	2281
921	26636	2253
922	26661	2224
923	26688	2195
924	26716	2166
925	26741	2137
926	26769	2108
927	26794	2078
928	26821	2049
929	26847	2020
930	26872	1991
931	26898	1962
932	26925	1933
933	26952	1904
934	26976	1875
935	27004	1846
936	27035	1817
937	27060	1788
938	27086	1759
939	27111	1730
940	27150	1702
941	27193	1674
942	27233	1646
943	27251	1616
944	27276	1587
945	27303	1558
946	27329	1529
947	27355	1500
948	27385	1471
949	27419	1443
950	27465	1415
951	27505	1386
952	27537	1358
953	27568	1329
954	27596	1300
955	27627	1271
956	27658	1242
957	27685	1213
958	27716	1184
959	27743	1155
960	27775	1127
961	27806	1098
962	27834	1069
963	27862	1040
964	27894	1011
965	27921	982
966	27948	953
967	27974	924
968	27999	895
969	28027	866
970	28053	837
971	28080	808
972	28109	780
973	28144	751
974	28181	722
975	28217	693
976	28255	665
977	28292	636
978	28323	607
979	28353	578
980	28382	549
981	28408	520
982	28422	491
983	28447	462
984	28475	433
985	28500	404
986	28529	375
987	28557	346
988	28586	317
989	28614	289
990	28641	260
991	28671	231
992	28703	202
993	28735	173
994	28765	144
995	28795	115
996	28824	86
997	28852	57
998	28895	28
999	28943	0
